Supplementary Data 1- Differentially expressed genes in activated T cells,,,,,,,,,,,,
transcript ID,entrez,symbol,chromosome,start,end,biotype,description,log FoldChange (stim-unstim),Average Exprression,t statistics,P.Value,adjusted P.Value
ENSG00000205213,55366,LGR4,11,27387508,27494322,protein_coding,leucine-rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:13299],-2.304052123,-1.654362062,-4.644028414,6.34E-06,3.94E-05
ENSG00000169314,150248,C22orf15,22,24105208,24108048,protein_coding,chromosome 22 open reading frame 15 [Source:HGNC Symbol;Acc:15558],-2.291051122,-0.680515792,-4.643029686,6.37E-06,3.96E-05
ENSG00000213394,NA,RP4-747G18.5,7,100846895,100847776,pseudogene,,-2.696808131,-2.85176972,-4.639360123,6.46E-06,4.01E-05
ENSG00000204099,129807,NEU4,2,242749920,242758739,protein_coding,sialidase 4 [Source:HGNC Symbol;Acc:21328],2.859027756,-1.953054969,4.638432478,6.48E-06,4.02E-05
ENSG00000221882,4995,OR3A2,17,3181193,3182268,protein_coding,"olfactory receptor, family 3, subfamily A, member 2 [Source:HGNC Symbol;Acc:8283]",2.952035975,-2.451403229,4.638004892,6.49E-06,4.03E-05
ENSG00000169668,400892,BCRP2,22,21457305,21476574,pseudogene,breakpoint cluster region pseudogene 2 [Source:HGNC Symbol;Acc:1015],-2.556029819,-0.061020973,-4.635160893,6.59E-06,4.09E-05
ENSG00000187461,NA,AL583828.1,6,13469513,13486415,protein_coding,,3.626474224,-3.79513114,4.635991988,6.62E-06,4.10E-05
ENSG00000111639,51258,MRPL51,12,6601150,6603007,protein_coding,mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:14044],1.759131152,6.27736284,4.632551305,6.63E-06,4.11E-05
ENSG00000260456,100506581,C16orf95,16,87117168,87351022,protein_coding,chromosome 16 open reading frame 95 [Source:HGNC Symbol;Acc:40033],1.883753467,1.19851366,4.629248373,6.72E-06,4.16E-05
ENSG00000126217,23263,MCF2L,13,113548692,113754053,protein_coding,MCF.2 cell line derived transforming sequence-like [Source:HGNC Symbol;Acc:14576],-1.961008523,2.704173818,-4.62642674,6.79E-06,4.21E-05
ENSG00000265475,NA,RP11-403I13.6,HG1287_PATCH,144452955,144455498,pseudogene,,-3.629490962,-2.967575134,-4.625228866,6.94E-06,4.30E-05
ENSG00000226232,NA,RP11-419C5.2,16,70010291,70030091,pseudogene,,-2.137680708,2.305081752,-4.620541223,6.97E-06,4.31E-05
ENSG00000211935,NA,IGHV1-3,14,106471246,106471723,IG_V_gene,immunoglobulin heavy variable 1-3 [Source:HGNC Symbol;Acc:5552],5.285604284,-2.443086298,4.627835536,7.13E-06,4.41E-05
ENSG00000157423,101930373,HYDIN,16,70841281,71264625,protein_coding,"HYDIN, axonemal central pair apparatus protein [Source:HGNC Symbol;Acc:19368]",-1.979636072,0.600883223,-4.612123616,7.17E-06,4.44E-05
ENSG00000160181,7032,TFF2,21,43766466,43771237,protein_coding,trefoil factor 2 [Source:HGNC Symbol;Acc:11756],-2.365994408,-2.048021932,-4.611009143,7.20E-06,4.45E-05
ENSG00000171094,238,ALK,2,29415640,30144432,protein_coding,anaplastic lymphoma receptor tyrosine kinase [Source:HGNC Symbol;Acc:427],-2.460210043,-2.661751343,-4.609243915,7.25E-06,4.48E-05
ENSG00000116194,9068,ANGPTL1,1,178818840,178840187,protein_coding,angiopoietin-like 1 [Source:HGNC Symbol;Acc:489],-2.68976179,-3.453663767,-4.60783285,7.29E-06,4.51E-05
ENSG00000114841,25981,DNAH1,3,52350335,52434507,protein_coding,"dynein, axonemal, heavy chain 1 [Source:HGNC Symbol;Acc:2940]",-2.127130571,4.269709083,-4.611430567,7.40E-06,4.57E-05
ENSG00000120217,29126,CD274,9,5450503,5470566,protein_coding,CD274 molecule [Source:HGNC Symbol;Acc:17635],1.947058805,3.758885582,4.593341814,7.70E-06,4.76E-05
ENSG00000120215,2315,MLANA,9,5890802,5910606,protein_coding,melan-A [Source:HGNC Symbol;Acc:7124],-1.950831696,1.013117697,-4.589550904,7.82E-06,4.83E-05
ENSG00000088826,54498,SMOX,20,4101627,4168394,protein_coding,spermine oxidase [Source:HGNC Symbol;Acc:15862],2.354732934,1.377422113,4.5920856,7.82E-06,4.83E-05
ENSG00000273217,NA,CTC-432M15.3,5,130761584,131132676,protein_coding,Folliculin-interacting protein 1  [Source:UniProtKB/TrEMBL;Acc:E9PCH4],-4.521293025,-3.038992648,-4.600213841,7.92E-06,4.89E-05
ENSG00000149084,51144,HSD17B12,11,43577986,43878167,protein_coding,hydroxysteroid (17-beta) dehydrogenase 12 [Source:HGNC Symbol;Acc:18646],1.809604356,5.65513471,4.582214095,8.04E-06,4.96E-05
ENSG00000102265,7076,TIMP1,X,47441712,47446188,protein_coding,TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:11820],-2.00050906,4.687424526,-4.584039846,8.12E-06,5.01E-05
ENSG00000234809,11270,NRM,HSCHR6_MHC_MCF,30734312,30737685,protein_coding,nurim (nuclear envelope membrane protein) [Source:HGNC Symbol;Acc:8003],1.878425633,-0.130699364,4.578880034,8.14E-06,5.02E-05
ENSG00000235773,11270,NRM,HSCHR6_MHC_COX,30645693,30649066,protein_coding,nurim (nuclear envelope membrane protein) [Source:HGNC Symbol;Acc:8003],1.878506364,-0.130818846,4.578510731,8.15E-06,5.02E-05
ENSG00000261855,8372,HYAL3,HG325_PATCH,50330263,50336900,protein_coding,hyaluronoglucosaminidase 3 [Source:HGNC Symbol;Acc:5322],1.876102034,0.331121122,4.577899005,8.17E-06,5.03E-05
ENSG00000228867,11270,NRM,HSCHR6_MHC_MANN,30700523,30703896,protein_coding,nurim (nuclear envelope membrane protein) [Source:HGNC Symbol;Acc:8003],1.878004569,-0.130656344,4.574004612,8.29E-06,5.11E-05
ENSG00000265476,NA,C1orf147,HG1293_PATCH,206554677,206561289,protein_coding,chromosome 1 open reading frame 147 [Source:HGNC Symbol;Acc:32061],-2.020122544,-0.547836745,-4.570203979,8.41E-06,5.18E-05
ENSG00000162888,NA,C1orf147,1,206664449,206671061,protein_coding,chromosome 1 open reading frame 147 [Source:HGNC Symbol;Acc:32061],-2.020005051,-0.547763155,-4.570151976,8.42E-06,5.18E-05
ENSG00000228854,11270,NRM,HSCHR6_MHC_APD,30664073,30667446,protein_coding,nurim (nuclear envelope membrane protein) [Source:HGNC Symbol;Acc:8003],1.87761846,-0.130943015,4.569902316,8.42E-06,5.18E-05
ENSG00000236843,11270,NRM,HSCHR6_MHC_DBB,30646089,30649462,protein_coding,nurim (nuclear envelope membrane protein) [Source:HGNC Symbol;Acc:8003],1.877627935,-0.130747947,4.569277143,8.44E-06,5.19E-05
ENSG00000231360,101929383,AL592284.1,1,144339738,144521058,protein_coding,Protein LOC642441  [Source:UniProtKB/TrEMBL;Acc:F5H305],-1.973750217,1.973460437,-4.568282396,8.48E-06,5.21E-05
ENSG00000204571,440051,KRTAP5-11,11,71292901,71314399,protein_coding,keratin associated protein 5-11 [Source:HGNC Symbol;Acc:23606],-2.852784054,-2.569199927,-4.567910347,8.49E-06,5.22E-05
ENSG00000158715,85414,SLC45A3,1,205626979,205649587,protein_coding,"solute carrier family 45, member 3 [Source:HGNC Symbol;Acc:8642]",2.44814154,-0.643865287,4.565798116,8.56E-06,5.26E-05
ENSG00000124659,6903,TBCC,6,42712219,42714558,protein_coding,tubulin folding cofactor C [Source:HGNC Symbol;Acc:11580],-1.716404993,4.753875148,-4.563722744,8.62E-06,5.30E-05
ENSG00000206484,11270,NRM,HSCHR6_MHC_QBL,30645360,30648733,protein_coding,nurim (nuclear envelope membrane protein) [Source:HGNC Symbol;Acc:8003],1.877069191,-0.130834891,4.561503308,8.70E-06,5.34E-05
ENSG00000268146,NA,AL590483.1,1,244227632,244231211,protein_coding,"Uncharacterized protein; cDNA FLJ42623 fis, clone BRACE3015894  [Source:UniProtKB/TrEMBL;Acc:Q6ZVG0]",-2.368795022,-2.972976194,-4.558225991,8.81E-06,5.41E-05
ENSG00000260028,NA,TRBV16,HG7_PATCH,142339652,142340105,TR_V_gene,T cell receptor beta variable 16 (gene/pseudogene) [Source:HGNC Symbol;Acc:12191],-2.450159047,-2.321569049,-4.557783691,8.82E-06,5.41E-05
ENSG00000233345,4439,MSH5,HSCHR6_MHC_APD,31735723,31742275,protein_coding,mutS homolog 5 [Source:HGNC Symbol;Acc:7328],2.548300433,-0.982627058,4.554439451,8.93E-06,5.48E-05
ENSG00000090659,30835,CD209,19,7804879,7812464,protein_coding,CD209 molecule [Source:HGNC Symbol;Acc:1641],-2.235697617,-1.103806351,-4.554265253,8.94E-06,5.48E-05
ENSG00000115339,2591,GALNT3,2,166604101,166651192,protein_coding,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3) [Source:HGNC Symbol;Acc:4125],2.09210066,1.780534503,4.549503995,9.10E-06,5.58E-05
ENSG00000235222,4439,MSH5,HSCHR6_MHC_COX,31695173,31717835,protein_coding,mutS homolog 5 [Source:HGNC Symbol;Acc:7328],2.925270883,-0.267061083,4.55509446,9.11E-06,5.58E-05
ENSG00000226321,728763,AC104809.3,2,241858202,241932728,protein_coding,Protein LOC728763  [Source:UniProtKB/TrEMBL;Acc:H7C117],-2.645912912,-3.007667603,-4.548425014,9.14E-06,5.60E-05
ENSG00000206344,253018,HCG27,6,31165537,31171745,protein_coding,HLA complex group 27 (non-protein coding) [Source:HGNC Symbol;Acc:27366],-2.065730397,1.2277551,-4.544389304,9.28E-06,5.69E-05
ENSG00000262773,115677,NOSTRIN,HSCHR2_1_CTG12,169643049,169722026,protein_coding,nitric oxide synthase trafficking [Source:HGNC Symbol;Acc:20203],2.61371815,-1.442076317,4.539009153,9.47E-06,5.80E-05
ENSG00000163069,6443,SGCB,4,52886872,52904648,protein_coding,"sarcoglycan, beta (43kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10806]",1.814851929,2.904334195,4.532135201,9.72E-06,5.95E-05
ENSG00000136522,57129,MRPL47,3,179306073,179322442,protein_coding,mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:16652],1.729557394,5.153485275,4.530690617,9.78E-06,5.98E-05
ENSG00000105383,945,CD33,19,51728320,51747115,protein_coding,CD33 molecule [Source:HGNC Symbol;Acc:1659],2.319972515,-0.258573527,4.528901026,9.84E-06,6.02E-05
ENSG00000158470,9334,B4GALT5,20,48249482,48330415,protein_coding,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 5 [Source:HGNC Symbol;Acc:928]",1.848541489,4.487852633,4.528736247,9.85E-06,6.02E-05
ENSG00000248919,100526740,ATP5J2-PTCD1,7,99017372,99063820,protein_coding,ATP5J2-PTCD1 readthrough [Source:HGNC Symbol;Acc:38844],2.355781113,0.60476128,4.52283589,1.01E-05,6.18E-05
ENSG00000107242,8395,PIP5K1B,9,71320575,71624092,protein_coding,"phosphatidylinositol-4-phosphate 5-kinase, type I, beta [Source:HGNC Symbol;Acc:8995]",2.322054454,0.983939351,4.518023323,1.03E-05,6.30E-05
ENSG00000069956,5597,MAPK6,15,52244303,52358462,protein_coding,mitogen-activated protein kinase 6 [Source:HGNC Symbol;Acc:6879],1.734220074,5.984557654,4.516050067,1.03E-05,6.31E-05
ENSG00000152518,678,ZFP36L2,2,43449541,43453748,protein_coding,ZFP36 ring finger protein-like 2 [Source:HGNC Symbol;Acc:1108],-1.956940715,7.952185213,-4.516553115,1.05E-05,6.44E-05
ENSG00000197405,728,C5AR1,19,47793280,47825323,protein_coding,complement component 5a receptor 1 [Source:HGNC Symbol;Acc:1338],-2.236380781,0.79345643,-4.510699629,1.05E-05,6.44E-05
ENSG00000007866,7005,TEAD3,6,35441374,35464853,protein_coding,TEA domain family member 3 [Source:HGNC Symbol;Acc:11716],2.369068898,-0.20999566,4.50982317,1.06E-05,6.46E-05
ENSG00000129484,10038,PARP2,14,20811741,20826064,protein_coding,poly (ADP-ribose) polymerase 2 [Source:HGNC Symbol;Acc:272],1.732073933,4.467595118,4.506310412,1.07E-05,6.54E-05
ENSG00000166793,219539,YPEL4,11,57412560,57417417,protein_coding,yippee-like 4 (Drosophila) [Source:HGNC Symbol;Acc:18328],-2.114467808,0.799699999,-4.505745546,1.07E-05,6.55E-05
ENSG00000241935,112817,HOGA1,10,99344080,99372559,protein_coding,4-hydroxy-2-oxoglutarate aldolase 1 [Source:HGNC Symbol;Acc:25155],-2.071089247,-0.054923329,-4.503065204,1.09E-05,6.62E-05
ENSG00000172460,124221,PRSS30P,16,2889569,2892745,pseudogene,"protease, serine, 30, pseudogene [Source:HGNC Symbol;Acc:28753]",2.78142718,-1.798746699,4.499512101,1.10E-05,6.71E-05
ENSG00000223618,6293,VPS52,HSCHR6_MHC_MANN,33371956,33373655,protein_coding,vacuolar protein sorting 52 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:10518],-3.881146397,-2.291601391,-4.506440505,1.10E-05,6.73E-05
ENSG00000139714,283385,MORN3,12,122089024,122110537,protein_coding,MORN repeat containing 3 [Source:HGNC Symbol;Acc:29807],-2.00768141,0.749703287,-4.497794006,1.11E-05,6.75E-05
ENSG00000161980,51728,POLR3K,16,96407,103628,protein_coding,"polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa [Source:HGNC Symbol;Acc:14121]",1.732312308,4.437655234,4.49693089,1.11E-05,6.77E-05
ENSG00000079739,5236,PGM1,1,64058947,64125916,protein_coding,phosphoglucomutase 1 [Source:HGNC Symbol;Acc:8905],1.847465944,5.500379976,4.495873365,1.12E-05,6.79E-05
ENSG00000108479,2584,GALK1,17,73747675,73761792,protein_coding,galactokinase 1 [Source:HGNC Symbol;Acc:4118],1.815282612,3.259223238,4.495365034,1.12E-05,6.80E-05
ENSG00000074855,57719,ANO8,19,17434032,17445638,protein_coding,anoctamin 8 [Source:HGNC Symbol;Acc:29329],-2.057575898,3.460164365,-4.497901342,1.12E-05,6.80E-05
ENSG00000156253,10069,RWDD2B,21,30376705,30391699,protein_coding,RWD domain containing 2B [Source:HGNC Symbol;Acc:1302],1.743086785,3.97558813,4.495065316,1.12E-05,6.80E-05
ENSG00000131969,100616234,ABHD12B,14,51338878,51371688,protein_coding,abhydrolase domain containing 12B [Source:HGNC Symbol;Acc:19837],-1.838166769,1.977399476,-4.490774633,1.14E-05,6.91E-05
ENSG00000135917,80704,SLC19A3,2,228549926,228582728,protein_coding,"solute carrier family 19 (thiamine transporter), member 3 [Source:HGNC Symbol;Acc:16266]",-2.019858531,0.078629951,-4.489888786,1.14E-05,6.93E-05
ENSG00000135776,23456,ABCB10,1,229652329,229694442,protein_coding,"ATP-binding cassette, sub-family B (MDR/TAP), member 10 [Source:HGNC Symbol;Acc:41]",1.701551526,5.625266913,4.486957612,1.15E-05,7.01E-05
ENSG00000271801,283385,MORN3,HG1595_PATCH,122088922,122110435,protein_coding,MORN repeat containing 3 [Source:HGNC Symbol;Acc:29807],-2.003896703,0.747940133,-4.482301525,1.17E-05,7.13E-05
ENSG00000067064,3422,IDI1,10,1085848,1095110,protein_coding,isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:5387],1.803144419,6.513493395,4.481576979,1.18E-05,7.15E-05
ENSG00000229376,NA,CICP3,1,657472,660283,pseudogene,capicua transcriptional repressor pseudogene 3 [Source:HGNC Symbol;Acc:37742],-2.613711283,-2.018039591,-4.480265119,1.18E-05,7.18E-05
ENSG00000226668,NA,RP11-526D8.7,9,95644849,95661890,pseudogene,,-2.820758022,-2.749052838,-4.479589178,1.19E-05,7.20E-05
ENSG00000186792,8372,HYAL3,3,50330262,50336899,protein_coding,hyaluronoglucosaminidase 3 [Source:HGNC Symbol;Acc:5322],1.871736027,0.333185458,4.477601163,1.20E-05,7.25E-05
ENSG00000263113,NA,RP11-124L9.2,HSCHR5_1_CTG1,69050904,69144625,pseudogene,,-1.86716109,4.371794649,-4.475860182,1.20E-05,7.29E-05
ENSG00000172116,100996919,CD8B,2,87042462,87089047,protein_coding,CD8b molecule [Source:HGNC Symbol;Acc:1707],2.405657383,3.762029006,4.484417149,1.21E-05,7.36E-05
ENSG00000160282,10841,FTCD,21,47556176,47575481,protein_coding,formimidoyltransferase cyclodeaminase [Source:HGNC Symbol;Acc:3974],-3.005028348,-2.12135331,-4.472775929,1.22E-05,7.39E-05
ENSG00000270402,NA,CTC-412M14.5,19,19819774,19821274,pseudogene,,-2.751384026,-3.023402845,-4.471820509,1.22E-05,7.40E-05
ENSG00000196872,343990,KIAA1211L,2,99410309,99552722,protein_coding,KIAA1211-like [Source:HGNC Symbol;Acc:33454],-2.216352303,-1.947457256,-4.4702747,1.23E-05,7.44E-05
ENSG00000115474,3769,KCNJ13,2,233631174,233641278,protein_coding,"potassium inwardly-rectifying channel, subfamily J, member 13 [Source:HGNC Symbol;Acc:6259]",-2.277944098,-1.382262752,-4.470118279,1.23E-05,7.44E-05
ENSG00000173369,713,C1QB,1,22979255,22988031,protein_coding,"complement component 1, q subcomponent, B chain [Source:HGNC Symbol;Acc:1242]",-3.226687832,-4.131787,-4.467540673,1.24E-05,7.51E-05
ENSG00000106003,3955,LFNG,7,2552163,2568811,protein_coding,LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:6560],-1.873160126,4.992163618,-4.466037474,1.25E-05,7.56E-05
ENSG00000168334,165904,XIRP1,3,39224701,39234087,protein_coding,xin actin-binding repeat containing 1 [Source:HGNC Symbol;Acc:14301],2.714107043,-1.963073734,4.464963267,1.25E-05,7.58E-05
ENSG00000140479,100507472,PCSK6,15,101840818,102065405,protein_coding,proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:8569],2.517694359,1.513638642,4.470752369,1.26E-05,7.59E-05
ENSG00000265118,NA,CTD-2370N5.3,17,29632231,29645849,protein_coding,,-2.566717201,0.992299983,-4.468590204,1.26E-05,7.64E-05
ENSG00000151849,55835,CENPJ,13,25457171,25497018,protein_coding,centromere protein J [Source:HGNC Symbol;Acc:17272],1.962587719,4.068878305,4.462456045,1.27E-05,7.69E-05
ENSG00000176809,101930430,LRRC37A3,17,62850430,62915598,protein_coding,"leucine rich repeat containing 37, member A3 [Source:HGNC Symbol;Acc:32427]",-1.927849447,2.93197031,-4.460545491,1.27E-05,7.70E-05
ENSG00000131015,80328,ULBP2,6,150263136,150270371,protein_coding,UL16 binding protein 2 [Source:HGNC Symbol;Acc:14894],2.712282438,-2.386357896,4.458373609,1.28E-05,7.76E-05
ENSG00000228960,441295,OR2A9P,7,143991573,143998027,pseudogene,"olfactory receptor, family 2, subfamily A, member 9 pseudogene [Source:HGNC Symbol;Acc:8236]",-1.988046528,3.510939232,-4.449826283,1.33E-05,8.03E-05
ENSG00000211887,NA,TRAJ2,14,23013015,23013080,TR_J_gene,T cell receptor alpha joining 2 (non-functional) [Source:HGNC Symbol;Acc:12048],-2.48898687,-1.89185989,-4.447087847,1.34E-05,8.09E-05
ENSG00000163806,245711,SPDYA,2,29005383,29073477,protein_coding,speedy/RINGO cell cycle regulator family member A [Source:HGNC Symbol;Acc:30613],-1.951218267,0.378874832,-4.445465249,1.35E-05,8.14E-05
ENSG00000196866,3013,HIST1H2AD,6,26199079,26199471,protein_coding,"histone cluster 1, H2ad [Source:HGNC Symbol;Acc:4729]",2.712569715,-2.952962694,4.445053959,1.35E-05,8.15E-05
ENSG00000112164,2740,GLP1R,6,39016574,39055519,protein_coding,glucagon-like peptide 1 receptor [Source:HGNC Symbol;Acc:4324],2.546798653,-1.314725196,4.443231885,1.36E-05,8.20E-05
ENSG00000240204,100287482,SMKR1,7,129142320,129152773,protein_coding,small lysine-rich protein 1 [Source:HGNC Symbol;Acc:43561],2.248734004,0.053613735,4.439641435,1.38E-05,8.31E-05
ENSG00000008394,4257,MGST1,12,16500076,16762193,protein_coding,microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:7061],-2.048657605,-0.021462527,-4.438546552,1.38E-05,8.34E-05
ENSG00000167772,51129,ANGPTL4,19,8428173,8439257,protein_coding,angiopoietin-like 4 [Source:HGNC Symbol;Acc:16039],3.318343566,0.583164505,4.446423957,1.40E-05,8.45E-05
ENSG00000172031,253152,EPHX4,1,92495539,92529093,protein_coding,epoxide hydrolase 4 [Source:HGNC Symbol;Acc:23758],2.277050996,-0.52560043,4.427410108,1.44E-05,8.69E-05
ENSG00000121417,10520,ZNF211,19,58141761,58154147,protein_coding,zinc finger protein 211 [Source:HGNC Symbol;Acc:13003],-1.729191898,4.374251282,-4.425799475,1.45E-05,8.74E-05
ENSG00000162267,3699,ITIH3,3,52828784,52843025,protein_coding,inter-alpha-trypsin inhibitor heavy chain 3 [Source:HGNC Symbol;Acc:6168],-2.444360254,-2.060328316,-4.425092306,1.46E-05,8.76E-05
ENSG00000164885,1020,CDK5,7,150750899,150755617,protein_coding,cyclin-dependent kinase 5 [Source:HGNC Symbol;Acc:1774],1.765494831,3.127654042,4.424276963,1.46E-05,8.78E-05
ENSG00000041880,10039,PARP3,3,51976361,51982883,protein_coding,"poly (ADP-ribose) polymerase family, member 3 [Source:HGNC Symbol;Acc:273]",1.786449351,2.83545465,4.423590847,1.46E-05,8.80E-05
ENSG00000270181,100533467,BIVM-ERCC5,13,103459704,103524748,protein_coding,BIVM-ERCC5 readthrough [Source:HGNC Symbol;Acc:43690],2.415398939,3.33357165,4.434038874,1.47E-05,8.81E-05
ENSG00000186166,338657,CCDC84,11,118868852,118886501,protein_coding,coiled-coil domain containing 84 [Source:HGNC Symbol;Acc:30460],-1.981672804,3.418207043,-4.422612221,1.47E-05,8.85E-05
ENSG00000232859,201229,LYRM9,17,26205340,26221778,protein_coding,LYR motif containing 9 [Source:HGNC Symbol;Acc:27314],-1.855866224,2.469654871,-4.418260333,1.49E-05,8.97E-05
ENSG00000141449,80000,GREB1L,18,18822203,19105378,protein_coding,growth regulation by estrogen in breast cancer-like [Source:HGNC Symbol;Acc:31042],-2.261611968,-1.002503941,-4.417796987,1.50E-05,8.98E-05
ENSG00000153446,146556,C16orf89,16,5094123,5116111,protein_coding,chromosome 16 open reading frame 89 [Source:HGNC Symbol;Acc:28687],-2.118143017,-1.690336924,-4.417414118,1.50E-05,8.99E-05
ENSG00000168275,388753,COA6,1,234509202,234519795,protein_coding,cytochrome c oxidase assembly factor 6 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:18025],1.741408271,4.72875771,4.416093027,1.51E-05,9.04E-05
ENSG00000254995,NA,STX16-NPEPL1,20,57226490,57290466,protein_coding,STX16-NPEPL1 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:41993],-2.409189489,2.002104627,-4.420449336,1.52E-05,9.10E-05
ENSG00000254272,NA,RP11-382J24.2,8,22350144,22350557,pseudogene,,-2.797431628,-3.749786745,-4.411766822,1.53E-05,9.18E-05
ENSG00000171962,83450,LRRC48,17,17876127,17920203,protein_coding,leucine rich repeat containing 48 [Source:HGNC Symbol;Acc:25384],-1.86186394,1.890870595,-4.410340257,1.54E-05,9.22E-05
ENSG00000180543,85453,TSPYL5,8,98285717,98290176,protein_coding,TSPY-like 5 [Source:HGNC Symbol;Acc:29367],1.955604499,2.296268072,4.410213431,1.54E-05,9.22E-05
ENSG00000254909,NA,RP11-110I1.5,11,118876437,118876644,pseudogene,,-2.449710905,-0.733165561,-4.409112836,1.55E-05,9.26E-05
ENSG00000261858,NA,RP11-110I1.5,HG299_PATCH,118876437,118876644,pseudogene,,-2.449655864,-0.732954529,-4.408737173,1.55E-05,9.27E-05
ENSG00000121446,353299,RGSL1,1,182419256,182529734,protein_coding,regulator of G-protein signaling like 1 [Source:HGNC Symbol;Acc:18636],-2.247547765,-1.460952277,-4.405507744,1.57E-05,9.38E-05
ENSG00000170579,9229,DLGAP1,18,3496030,4455335,protein_coding,"discs, large (Drosophila) homolog-associated protein 1 [Source:HGNC Symbol;Acc:2905]",-2.057361682,-0.709190562,-4.40454974,1.57E-05,9.41E-05
ENSG00000150456,221143,N6AMT2,13,21302870,21348097,protein_coding,N-6 adenine-specific DNA methyltransferase 2 (putative) [Source:HGNC Symbol;Acc:27351],1.802124177,2.5601158,4.399364924,1.60E-05,9.59E-05
ENSG00000266910,NA,CTC-448F2.6,19,30528330,30529063,pseudogene,,-2.157614367,-1.047738947,-4.392001588,1.65E-05,9.85E-05
ENSG00000132386,5176,SERPINF1,17,1665253,1680868,protein_coding,"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1 [Source:HGNC Symbol;Acc:8824]",-1.946221601,2.290578763,-4.386415596,1.68E-05,0.000100589
ENSG00000151743,196394,AMN1,12,31824071,31882108,protein_coding,antagonist of mitotic exit network 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:27281],-1.771528909,3.169305686,-4.385810594,1.69E-05,0.000100784
ENSG00000100294,27349,MCAT,22,43528212,43539400,protein_coding,malonyl CoA:ACP acyltransferase (mitochondrial) [Source:HGNC Symbol;Acc:29622],1.781854486,2.489813523,4.384729314,1.69E-05,0.000101159
ENSG00000116032,116444,GRIN3B,19,1000418,1009731,protein_coding,"glutamate receptor, ionotropic, N-methyl-D-aspartate 3B [Source:HGNC Symbol;Acc:16768]",-2.585962417,-1.656339761,-4.383645004,1.70E-05,0.000101536
ENSG00000250479,400916,CHCHD10,22,24108021,24110630,protein_coding,coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:HGNC Symbol;Acc:15559],1.835542534,2.619137013,4.383053219,1.70E-05,0.000101728
ENSG00000115526,9486,CHST10,2,101008327,101034118,protein_coding,carbohydrate sulfotransferase 10 [Source:HGNC Symbol;Acc:19650],1.775850784,2.392519641,4.378409245,1.73E-05,0.000103469
ENSG00000246203,NA,RP11-29H23.5,1,155584517,155630036,pseudogene,,-2.347960049,-0.801494017,-4.377619271,1.74E-05,0.000103741
ENSG00000142910,64129,TINAGL1,1,32042116,32053288,protein_coding,tubulointerstitial nephritis antigen-like 1 [Source:HGNC Symbol;Acc:19168],-2.117638952,-0.891439109,-4.372967459,1.77E-05,0.000105511
ENSG00000158828,65018,PINK1,1,20959948,20978004,protein_coding,PTEN induced putative kinase 1 [Source:HGNC Symbol;Acc:14581],-1.762836973,4.47862804,-4.372902988,1.77E-05,0.000105511
ENSG00000184500,5627,PROS1,3,93591881,93692910,protein_coding,protein S (alpha) [Source:HGNC Symbol;Acc:9456],2.083437512,0.49670531,4.371324388,1.78E-05,0.000106099
ENSG00000126464,57479,PRR12,19,50094900,50129696,protein_coding,proline rich 12 [Source:HGNC Symbol;Acc:29217],-1.66485271,5.757369349,-4.366084514,1.81E-05,0.000108152
ENSG00000185885,8519,IFITM1,11,313506,315272,protein_coding,interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:5412],1.863361244,8.018131268,4.367861988,1.82E-05,0.000108222
ENSG00000255819,22914,KLRC4-KLRK1,12,10524952,10562745,protein_coding,KLRC4-KLRK1 readthrough [Source:HGNC Symbol;Acc:48357],-3.387731497,-2.119667267,-4.369500292,1.83E-05,0.000108872
ENSG00000146828,56996,SLC12A9,7,100424442,100464631,protein_coding,"solute carrier family 12, member 9 [Source:HGNC Symbol;Acc:17435]",-1.874310681,4.977464062,-4.364683234,1.83E-05,0.000108889
ENSG00000187172,NA,BAGE2,21,10996026,11098980,pseudogene,"B melanoma antigen family, member 2 [Source:HGNC Symbol;Acc:15723]",-2.269776843,-2.009489647,-4.362067775,1.84E-05,0.00010964
ENSG00000163950,7884,SLBP,4,1694527,1714282,protein_coding,stem-loop binding protein [Source:HGNC Symbol;Acc:10904],1.707698021,5.930560415,4.358495193,1.87E-05,0.00011107
